2023-01-01 00:00:00,100.1641967352703,100.602334353474,98.8675607203661,99.45113564930634,2626,99.21575206807907
2023-01-01 00:01:00,99.96301769217445,100.03646041717609,99.81480684702471,99.26590873604516,3616,100.0098962858599
2023-01-01 00:02:00,101.14256863948438,101.35862014774577,100.39163078255137,101.00811160816802,3467,100.58019055398181
2023-01-01 00:03:00,102.73564397283566,103.41336527151316,101.12801488244877,102.92700362115872,7438,101.84442048873673
2023-01-01 00:04:00,101.82660101645106,103.43177237561069,100.9596565509398,100.98783182679027,3655,102.49374495257436
2023-01-01 00:05:00,102.49709016091994,103.64118744765854,100.50272545311404,103.37622733897027,5211,102.50616287174185
2023-01-01 00:06:00,103.19206201383511,104.21739746574795,102.07394344394191,103.7023292487255,6852,103.57304247980106
2023-01-01 00:07:00,104.44882179463762,105.03579944105387,103.80649748936571,104.62206963120495,545,103.94419370685239
2023-01-01 00:08:00,104.14711159285251,106.01061903171815,103.706888941043,104.8039889347305,6464,105.66382570922762
2023-01-01 00:09:00,104.85158024073364,105.64561032320802,104.15053917216132,104.01195375435786,3726,104.94718354755598
2023-01-01 00:10:00,104.23128035630754,104.40546588989908,103.48621380878843,104.18495811177378,4116,103.91947734889231
2023-01-01 00:11:00,103.85319175367464,105.08732478591024,103.71576439822671,104.11337800739797,3975,105.06139903645985
2023-01-01 00:12:00,103.63287613471368,103.86055292166688,102.89372773586014,104.29018194695026,5597,103.60954412036742
2023-01-01 00:13:00,102.19497081125958,102.88541709686297,101.26649377178113,102.76190993135812,6338,101.45753648077546
2023-01-01 00:14:00,99.73534271138472,100.75016658882033,98.2898672069071,99.28948121081152,361,100.15118005242698
2023-01-01 00:15:00,99.9877569918196,101.73620204118994,98.67429802237638,100.86951733093801,5092,98.9659411160956
2023-01-01 00:16:00,98.62770159157839,99.61479475225862,97.21017028112007,97.87639327444013,4125,97.27622666797474
2023-01-01 00:17:00,99.21165431798242,100.61617185004575,99.1949269542287,99.96192155522472,8383,99.76857819770063
2023-01-01 00:18:00,97.93865075701702,99.92428443501515,97.50331595785595,98.88053125622625,4322,99.90873739384472
2023-01-01 00:19:00,96.71760646635995,96.98058470615592,95.39423788956024,96.07191351280521,4275,95.67166446501669
2023-01-01 00:20:00,98.0660802010211,98.61554325206014,97.0981014646616,98.51021232942867,9274,98.11880009958641
2023-01-01 00:21:00,98.04549076135376,98.83464291254906,98.03486381001707,97.12606179890976,3543,98.17354236022997
2023-01-01 00:22:00,97.46305942631696,98.30671578339462,95.85407014145332,97.27390507659527,5111,97.63171575692083
2023-01-01 00:23:00,96.01703334206347,96.83907549259456,94.4714141954828,96.04959994045882,793,95.66792051712295
2023-01-01 00:24:00,95.65940176755787,97.47462377267098,94.56256344157075,95.82069221937714,8447,96.5426820847924
2023-01-01 00:25:00,95.68276580337077,97.11083109230448,95.54983915181823,96.55464029986788,1912,95.8665225443612
2023-01-01 00:26:00,95.24401111242749,96.4598215406089,93.71098101336231,95.58851248701588,5824,95.76059439205797
2023-01-01 00:27:00,94.967139551539,95.58588498726456,93.79971237607627,94.92969545397747,1507,95.57805987155139
2023-01-01 00:28:00,95.12315213008128,96.77073289852387,93.55923217576536,95.74250220261305,8132,95.69696923963019
2023-01-01 00:29:00,94.19248891624,96.10260993920997,92.68899493144832,95.09355455814881,9508,94.37354565890008
2023-01-01 00:30:00,93.43600442792817,95.07840099302862,91.8300002840125,92.48013672529275,1510,94.82883932318856
2023-01-01 00:31:00,95.8958632038909,95.89899341427385,94.85984707108165,96.86090574840297,3597,94.87631945496976
2023-01-01 00:32:00,95.75137524751136,97.02417798787818,95.47072621112433,94.92363952563872,4472,96.60462719905331
2023-01-01 00:33:00,94.53315225950773,94.63542302239193,93.19083731274836,95.16192581804525,7494,94.47470783043309
2023-01-01 00:34:00,95.4128650060954,95.92807944676285,94.17191743599146,94.97353451119822,651,94.28022799677673
2023-01-01 00:35:00,94.35585958345902,94.47490898415457,92.87135320906084,93.62021889896677,9468,93.5930562086938
2023-01-01 00:36:00,94.0739761415228,95.28156704742158,93.73421412942133,93.95368742095047,4432,94.05098737386228
2023-01-01 00:37:00,92.88218519236847,94.25536501935368,92.49223479256788,93.17009835126369,1097,93.49108009433903
2023-01-01 00:38:00,91.53245838956009,91.7614336656919,89.75163935512144,91.29436207960704,4176,91.05708709779418
2023-01-01 00:39:00,91.40485214962936,92.17252991571932,89.90489655272522,90.51398296619476,6199,90.59113497874993
2023-01-01 00:40:00,91.69253549420698,92.60500851211806,89.87607851680633,91.89145777352441,5655,91.13133629248448
2023-01-01 00:41:00,92.3445895668991,93.08269561042094,90.82715892457126,93.14939611912045,4152,91.45721938141891
2023-01-01 00:42:00,91.62091145105875,91.86296145202913,90.42660083907815,91.38734218295325,5403,90.95717975847357
2023-01-01 00:43:00,91.27826184869609,92.11615742907104,89.96999637464035,90.71092740395774,8218,90.3123948163106
2023-01-01 00:44:00,90.02677024463406,91.5291263402509,88.24851439675405,89.9119249364997,6202,91.1536912840575
2023-01-01 00:45:00,89.51186610446744,89.65388143353395,88.35425259544357,88.60859152656501,5590,88.36726241368734
2023-01-01 00:46:00,89.45687688217674,89.61723691034055,88.19209423351997,90.0978520511373,8664,89.44965322353954
2023-01-01 00:47:00,90.37289567275357,91.08243825642555,90.05994224074637,91.02557729465394,5716,90.64448161610692
2023-01-01 00:48:00,90.73205141375571,92.61550283699356,89.7842089735235,90.90805234061497,2348,90.7232297925136
2023-01-01 00:49:00,88.65179807164107,89.9889433650869,87.21900384772486,88.35800384951784,948,89.22182835284762
2023-01-01 00:50:00,88.89632369913475,90.25366361247988,88.35443830250202,89.49589042802631,6454,89.31877404051531
2023-01-01 00:51:00,88.53634518915607,89.26018517083179,88.131836828107,88.6457192387328,8795,88.69500525532231
2023-01-01 00:52:00,88.47603398960158,89.66335557201865,87.84838037315275,89.1278986067016,8170,88.04828588499714
2023-01-01 00:53:00,88.14016990611887,88.16043227417435,87.6571686501332,88.40308749128491,8994,87.85319789697259
2023-01-01 00:54:00,89.99809173332478,91.27028382614387,89.56826645925199,90.56690267975038,3725,89.97856216243858
2023-01-01 00:55:00,90.64101576489092,92.4675896600434,89.79131407915474,90.83814175132645,414,89.833320648022
2023-01-01 00:56:00,89.66173825228549,90.88688518897513,87.84606122451842,89.49002038871681,2476,88.94106081139269
2023-01-01 00:57:00,89.63916811765982,91.38656530459251,88.62504882418239,90.55505983751209,9332,88.87309411489673
2023-01-01 00:58:00,89.73184283007294,91.17978894100513,89.3560020684423,89.81407047983062,4478,89.8244053197253
2023-01-01 00:59:00,91.09414225385225,91.33525908665963,90.9401989150905,91.30432129093333,8549,90.9767485473281
2023-01-01 01:00:00,90.64224664193657,92.44715325650824,89.24993435166071,90.08322192076606,674,89.57266682517567
2023-01-01 01:01:00,89.97760672813496,90.1104944168465,89.21200919926218,90.22890830698951,9844,89.39081790542656
2023-01-01 01:02:00,88.72637862449052,89.79431356958605,87.0827167313198,88.8695939234564,5685,89.79390478141202
2023-01-01 01:03:00,87.84569453176817,88.1299687793551,86.52667299448663,87.21537132766223,5592,86.5301748215232
2023-01-01 01:04:00,88.9782333711857,89.0016465926475,87.38575047010296,88.09740756589198,9049,88.41777910638523
2023-01-01 01:05:00,89.63277224314548,90.47684076340076,89.08888016430859,89.84149088257503,2910,89.28492085203952
